iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
9500,0.0004249279800392009,-0.28187355399131775,0.033010728657245636,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
9600,0.0004230362133364354,-0.33987635374069214,0.03362027928233147,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
9700,0.0004211258108742913,0.05797452852129936,0.039161112159490585,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
9800,0.00041919701314663044,-0.0024794908240437508,0.025971202179789543,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
9900,0.00041725006296302973,0.006591165438294411,0.033928725868463516,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10000,0.0004152852054182151,-0.26620709896087646,0.03409290686249733,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,tensor(0.0312),1.0316445063294564
10100,0.0004133026878612074,0.15128733217716217,0.03265196830034256,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10200,0.0004113027598641845,0.20073750615119934,0.032735250890254974,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10300,0.00040928567319106334,-0.2823309004306793,0.02901422418653965,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10400,0.0004072516817658065,-0.04021649807691574,0.0286323893815279,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10500,0.0004052010416404563,0.0018281945958733559,0.034285638481378555,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10600,0.0004031340109629017,-0.2851870656013489,0.0344037227332592,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10700,0.00040105084994438063,0.015029411762952805,0.03398270159959793,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10800,0.0003989518208267231,0.11957670748233795,0.03578608110547066,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
10900,0.00039683718784933833,-0.021382484585046768,0.03242640942335129,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11000,0.00039470721721595074,0.05592251196503639,0.02730396017432213,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,tensor(0.0309),1.031351765171599
11100,0.0003925621770610885,-0.33009767532348633,0.035055529326200485,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11200,0.0003904023374163289,-0.005899246782064438,0.0330357700586319,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11300,0.00038822797017630506,-0.3340380787849426,0.028105895966291428,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11400,0.0003860393490644781,-0.08588865399360657,0.03578905761241913,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11500,0.00038383674959867895,-0.13774190843105316,0.029815800487995148,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11600,0.0003816204490564247,-0.08145445585250854,0.02997937984764576,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11700,0.0003793907264400127,0.3229658603668213,0.03468207269906998,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11800,0.000377147862441398,-0.311065673828125,0.028715025633573532,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
11900,0.0003748921394068585,-0.14821147918701172,0.031236696988344193,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12000,0.0003726238413014506,-0.14598754048347473,0.03162625432014465,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,tensor(0.0305),1.03097153228649
12100,0.0003703432536732625,0.16063924133777618,0.027964163571596146,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12200,0.00036805066361746716,0.22081759572029114,0.03875507414340973,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12300,0.0003657463597401812,0.023753907531499863,0.03171353414654732,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12400,0.00036343063212213283,0.23896516859531403,0.03183773532509804,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12500,0.00036110377228214523,-0.11339694261550903,0.03281145915389061,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12600,0.00035876607314043766,-0.09560580551624298,0.03187127411365509,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12700,0.0003564178289817513,0.11604685336351395,0.031521666795015335,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12800,0.0003540593354183021,-0.2330571562051773,0.026343010365962982,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
12900,0.00035169088935256814,-0.29496994614601135,0.02932601608335972,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
13000,0.00034931278893991265,0.058679819107055664,0.032076653093099594,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,tensor(0.0302),1.0306358856460047
13100,0.00034692533355105086,-0.1409139633178711,0.02537228725850582,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
13200,0.0003445288237343632,0.3690556287765503,0.027667231857776642,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
13300,0.00034212356117806013,-0.11829854547977448,0.0252476055175066,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
13400,0.0003397098486722039,-0.04816233739256859,0.036527130752801895,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-13.815510557630938,,
