iter,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
6800,0.034243881702423096,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
6900,0.030915958806872368,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
7000,0.03375561162829399,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,tensor(0.0313),1.0317618835791291
7100,0.02865626849234104,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
7200,0.03262994438409805,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
7300,0.03234977647662163,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
7400,0.03161151707172394,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
7500,0.03352397307753563,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.6931471810599453,-20.72326583694641,1.000000082240371e-09,-6.792230748305479,,
7600,0.03496823459863663,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.6931471810599453,1.000000082240371e-09,1.000000082240371e-09,-3.3383531086477443,,
7700,0.032597754150629044,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
7800,0.030574476346373558,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,-6.827553307535864,,
7900,0.03369956091046333,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,-3.373675667878129,,
8000,0.032690778374671936,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,tensor(0.0302),1.0307064949591882
8100,0.028458548709750175,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,-20.72326583694641,-6.827553307535864,,
8200,0.03152148798108101,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,-10.281430947193599,,
8300,0.03061387501657009,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-6.90775527831547,,
8400,0.030863799154758453,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
8500,0.025648392736911774,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,-20.72326583694641,-6.827553307535864,,
8600,0.031226960942149162,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,-10.281430947193599,,
8700,0.03245691582560539,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,-10.281430947193599,,
8800,0.027681810781359673,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,-10.281430947193599,,
8900,0.027418075129389763,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,-10.281430947193599,,
9000,0.0344618558883667,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,-10.281430947193599,tensor(0.0301),1.0305751651215074
9100,0.0296455267816782,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
9200,0.029162904247641563,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
9300,0.030537987127900124,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
9400,0.02908504195511341,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-13.815510557630938,,
9500,0.028997689485549927,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
