iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
8400,0.0004444410798508125,0.26589253544807434,0.06838756054639816,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8500,0.00044276948709871225,-0.029207304120063782,0.06623800098896027,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8600,0.0004410767744346517,-0.15707853436470032,0.06521300226449966,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8700,0.00043936315494828745,0.2277185171842575,0.060290031135082245,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8800,0.0004376288443611631,-0.01307335589081049,0.06608428061008453,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8900,0.000435874060999552,0.05658302456140518,0.07015033811330795,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9000,0.0004340990257669732,0.0749329924583435,0.06124292314052582,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0314),1.0319049143146566
9100,0.0004323039621163829,0.016647949814796448,0.07235809415578842,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9200,0.0004304890960220446,0.10161427408456802,0.0651303082704544,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9300,0.0004286546559510816,0.1378590315580368,0.07082627713680267,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9400,0.0004268008728347168,0.15887311100959778,0.07518064230680466,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9500,0.0004249279800392009,0.22471079230308533,0.0623319186270237,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9600,0.0004230362133364354,0.18740595877170563,0.061196498572826385,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9700,0.0004211258108742913,0.13497598469257355,0.08899539709091187,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9800,0.00041919701314663044,0.0226857028901577,0.08740919828414917,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9900,0.00041725006296302973,0.027450159192085266,0.0780726969242096,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10000,0.0004152852054182151,-0.1901348978281021,0.08345605432987213,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0320),1.0325114487689975
10100,0.0004133026878612074,0.05104155093431473,0.08467994630336761,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10200,0.0004113027598641845,0.014238525182008743,0.06121169403195381,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10300,0.00040928567319106334,0.10768452286720276,0.06007780879735947,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10400,0.0004072516817658065,-0.324324369430542,0.08657147735357285,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10500,0.0004052010416404563,0.016881104558706284,0.059822164475917816,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
10600,0.0004031340109629017,-0.1897762417793274,0.12803217768669128,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10700,0.00040105084994438063,-0.2985038459300995,0.1297578066587448,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10800,0.0003989518208267231,-0.03400552645325661,0.090232715010643,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
10900,0.00039683718784933833,-0.049433786422014236,0.09409619122743607,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
11000,0.00039470721721595074,0.024162333458662033,0.06634078919887543,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0311),1.0315943406607977
11100,0.0003925621770610885,-0.01227528229355812,0.06255365163087845,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
11200,0.0003904023374163289,-0.006183838937431574,0.06470178067684174,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11300,0.00038822797017630506,0.08548518270254135,0.09677401185035706,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11400,0.0003860393490644781,-0.02633431740105152,0.09334897994995117,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11500,0.00038383674959867895,0.12511616945266724,0.04198072478175163,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
11600,0.0003816204490564247,0.1587931364774704,0.09997305274009705,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11700,0.0003793907264400127,-0.04692109674215317,0.09569964557886124,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11800,0.000377147862441398,-0.050442688167095184,0.059715453535318375,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
11900,0.0003748921394068585,0.11299577355384827,0.08044658601284027,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12000,0.0003726238413014506,0.0696142241358757,0.058676790446043015,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0312),1.031651058964103
12100,0.0003703432536732625,0.16945768892765045,0.0820283591747284,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12200,0.00036805066361746716,-0.10179823637008667,0.08689473569393158,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12300,0.0003657463597401812,0.17303384840488434,0.08674114942550659,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12400,0.00036343063212213283,-0.11030611395835876,0.08252565562725067,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12500,0.00036110377228214523,-0.10609855502843857,0.06674385070800781,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12600,0.00035876607314043766,-0.08247707784175873,0.0833808183670044,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
12700,0.0003564178289817513,-0.16068916022777557,0.08224636316299438,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
