iter,lr,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
14700,0.0003077021781027304,0.024183930829167366,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
14800,0.0003052024848089725,0.03550640866160393,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
14900,0.00030269898943039467,0.032206710427999496,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15000,0.0003001920071232443,0.02974146045744419,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0297),1.0301138628237427
15100,0.000297681853482726,0.027942651882767677,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15200,0.00029516884450327255,0.03256099671125412,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15300,0.00029265329653876515,0.027757180854678154,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15400,0.00029013552626270893,0.029732542112469673,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15500,0.00028761585062836816,0.028668975457549095,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15600,0.0002850945868288659,0.0268181674182415,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15700,0.0002825720522572537,0.03155623748898506,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
15800,0.00028004856446655615,0.0306524820625782,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
15900,0.00027752444112979537,0.028357969596982002,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
16000,0.000275,0.031071653589606285,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,tensor(0.0297),1.030187828937202
16100,0.00027247555887020467,0.03277149796485901,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
16200,0.00026995143553344394,0.03246362879872322,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
16300,0.0002674279477427464,0.02981683425605297,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
16400,0.0002649054131711342,0.02660496160387993,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
16500,0.0002623841493716318,0.028193965554237366,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
16600,0.0002598644737372911,0.02876860834658146,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
16700,0.00025734670346123494,0.027581609785556793,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
16800,0.0002548311554967275,0.025824593380093575,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
16900,0.000252318146517274,0.026373961940407753,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
17000,0.00024980799287675575,0.030664516612887383,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,tensor(0.0290),1.0293754543105182
17100,0.00024730101056960537,0.03159943222999573,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17200,0.0002447975151910276,0.024432681500911713,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17300,0.00024229782189726969,0.024712124839425087,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17400,0.000239802245365948,0.029708199203014374,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17500,0.00023731109975643432,0.02565854974091053,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17600,0.00023482469867030676,0.029741981998085976,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17700,0.00023234335511187234,0.02857322245836258,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17800,0.00022986738144876363,0.0310004111379385,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
17900,0.00022739708937261587,0.030282430350780487,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18000,0.00022493278985982927,0.034179698675870895,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0294),1.0298341394210515
18100,0.00022247479313242135,0.029534505680203438,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18200,0.0002200234086189738,0.030820490792393684,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18300,0.0002175789449156804,0.03372497111558914,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18400,0.0002151417097474981,0.03346183896064758,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18500,0.0002127120099294089,0.02378552407026291,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18600,0.00021029015132779613,0.027906956151127815,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
18700,0.00020787643882193987,0.027275890111923218,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973207,,
18800,0.00020547117626563684,0.025892389938235283,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973207,,
18900,0.0002030746664489492,0.029696358367800713,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
19000,0.00020068721106008747,0.03037254698574543,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0287),1.029073751896851
19100,0.00019830911064743187,0.02882719784975052,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
19200,0.00019594066458169786,0.022358449175953865,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
19300,0.0001935821710182488,0.02857777290046215,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
19400,0.00019123392685956232,0.02810552529990673,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973207,,
19500,0.0001888962277178548,0.03354198858141899,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973207,,
19600,0.0001865693678778672,0.027270574122667313,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973207,,
19700,0.00018425364025981888,0.026781553402543068,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
19800,0.00018194933638253287,0.028544019907712936,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
19900,0.00017965674632673754,0.023948555812239647,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
20000,0.00017737615869854942,0.023290280252695084,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0284),1.0288271430596336
20100,0.00017510786059314154,0.02396944910287857,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
20200,0.00017285213755860196,0.022716114297509193,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
20300,0.00017060927355998736,0.02855188585817814,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
20400,0.00016837955094357532,0.03065197728574276,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
20500,0.00016616325040132103,0.028148213401436806,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
20600,0.00016396065093552195,0.027257725596427917,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
20700,0.000161772029823695,0.02982276864349842,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
20800,0.00015959766258367115,0.026110462844371796,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
20900,0.00015743782293891153,0.028941689059138298,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
21000,0.0001552927827840493,0.02925729565322399,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,tensor(0.0284),1.0288438613446447
21100,0.00015316281215066173,0.029109619557857513,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
21200,0.00015104817917327694,0.03405031934380531,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
21300,0.00014894915005561938,0.027410641312599182,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
21400,0.0001468659890370983,0.026407139375805855,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
21500,0.0001447989583595437,0.026892194524407387,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
21600,0.00014274831823419358,0.02629171498119831,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
21700,0.0001407143268089367,0.026721924543380737,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
21800,0.00013869724013581555,0.02728298120200634,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
21900,0.00013669731213879265,0.02817533165216446,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
22000,0.00013471479458178497,0.023099787533283234,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,tensor(0.0282),1.02861690756306
22100,0.00013274993703697033,0.02578439936041832,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
22200,0.00013080298685336957,0.03122851997613907,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
22300,0.0001288741891257087,0.029821163043379784,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973205,,
22400,0.00012696378666356468,0.02471267431974411,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
22500,0.00012507201996079912,0.026911916211247444,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
22600,0.0001231991271652833,0.02634716033935547,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
22700,0.00012134534404891845,0.033141400665044785,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
22800,0.00011951090397795545,0.030480675399303436,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
22900,0.0001176960378836171,0.028922107070684433,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23000,0.00011590097423302682,0.024383127689361572,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0279),1.0283329514965205
23100,0.00011412593900044806,0.03108382038772106,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
23200,0.00011237115563883691,0.02950192056596279,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
23300,0.00011063684505171255,0.02556471899151802,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23400,0.00010892322556534838,0.03272460773587227,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23500,0.00010723051290128774,0.02701309137046337,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23600,0.00010555892014918757,0.026725387200713158,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23700,0.00010390865773999304,0.024036331102252007,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23800,0.0001022799334194475,0.030000528320670128,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
23900,0.00010067295222193981,0.026598215103149414,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24000,9.90879164446933e-05,0.02585018239915371,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0277),1.028093278103221
24100,9.752502562229953e-05,0.02617493085563183,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24200,9.59844765015993e-05,0.02390275150537491,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24300,9.446646301691498e-05,0.024791255593299866,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24400,9.297117626563684e-05,0.027299445122480392,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24500,9.149880448416645e-05,0.029890473932027817,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24600,9.004953302422029e-05,0.026228077709674835,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24700,8.862354432949631e-05,0.024225912988185883,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24800,8.72210179127069e-05,0.028119131922721863,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
24900,8.584213033298073e-05,0.02836645394563675,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25000,8.448705517363607e-05,0.02858508750796318,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0277),1.0280742721722982
25100,8.315596302032927e-05,0.03193036839365959,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25200,8.184902143958013e-05,0.025939850136637688,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25300,8.056639495767772e-05,0.027976281940937042,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25400,7.930824503996855e-05,0.02780277281999588,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25500,7.807473007053042e-05,0.02852756530046463,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25600,7.686600533223395e-05,0.023202506825327873,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25700,7.568222298719454e-05,0.026148226112127304,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25800,7.452353205761725e-05,0.027563083916902542,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
25900,7.339007840703684e-05,0.024109894409775734,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26000,7.228200472195572e-05,0.028125017881393433,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0269),1.0272819620019717
26100,7.119945049388134e-05,0.02689284086227417,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26200,7.014255200176643e-05,0.030409235507249832,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26300,6.911144229485304e-05,0.02659836784005165,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26400,6.810625117592362e-05,0.027891060337424278,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26500,6.712710518496048e-05,0.028176823630928993,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26600,6.617412758321627e-05,0.02201910689473152,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26700,6.524743833769681e-05,0.021958665922284126,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26800,6.434715410605913e-05,0.028015119954943657,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
26900,6.347338822192572e-05,0.021542521193623543,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27000,6.26262506806173e-05,0.02717607282102108,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0268),1.0271451911202876
27100,6.180584812530604e-05,0.02469785511493683,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27200,6.101228383359046e-05,0.025366108864545822,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27300,6.024565770449434e-05,0.026263169944286346,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27400,5.950606624589065e-05,0.02251402661204338,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27500,5.879360256235262e-05,0.029927028343081474,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27600,5.8108356343433026e-05,0.025299884378910065,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27700,5.745041385237357e-05,0.027967268601059914,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27800,5.6819857915245456e-05,0.034529514610767365,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
27900,5.621676791052278e-05,0.023954758420586586,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28000,5.564121975908969e-05,0.030419737100601196,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0269),1.0273093612263458
28100,5.50932859146832e-05,0.025105834007263184,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28200,5.457303535477202e-05,0.022844817489385605,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28300,5.408053357187336e-05,0.025235332548618317,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28400,5.361584256530833e-05,0.026429764926433563,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28500,5.3179020833396925e-05,0.028676750138401985,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28600,5.277012336609403e-05,0.02573632262647152,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28700,5.238920163806676e-05,0.026921244338154793,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28800,5.203630360221469e-05,0.027994291856884956,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
28900,5.171147368363309e-05,0.02653820626437664,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29000,5.141475277402042e-05,0.03353872150182724,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0272),1.027598336554177
