iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
4900,0.00048819415187469404,-0.00821547582745552,1.0910097360610962,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5000,0.00048737374931938273,0.06797415018081665,1.2770845890045166,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0349),1.0355085934006465
5100,0.00048652661177807426,-0.005079779773950577,1.4225813150405884,0.48121182567763754,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-6.769791042538017,,
5200,0.0004856528458939409,-0.15479956567287445,0.9853761792182922,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
5300,0.0004847525616623032,0.03267422690987587,1.0535322427749634,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
5400,0.0004838258724167838,0.06812971830368042,1.2252730131149292,0.48121182567763754,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.293473697098522,,
5500,0.0004828728948150395,0.06740537285804749,1.653030276298523,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
5600,0.0004818937488240764,-0.17262858152389526,1.2526354789733887,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,-20.72326583694641,-3.453877638657735,,
5700,0.000480888557705147,0.025586966425180435,1.3814364671707153,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,0.48121182567763754,-3.293473697098523,,
5800,0.0004798574479982336,-0.14861534535884857,1.0270017385482788,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-20.723265644650162,1.000000082240371e-09,-10.36163288592383,,
5900,0.00047880054950611865,-0.007988442666828632,1.309495449066162,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
6000,0.0004777179952780443,0.04087352752685547,1.4049726724624634,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0343),1.0349007416755405
6100,0.0004766099215929632,0.010081592947244644,1.2688169479370117,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,,
6200,0.00047547646794238277,-0.06640954315662384,1.3113508224487305,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,9.999998601957662e-10,0.48121182567763754,0.1604039425592125,,
6300,0.0004743177770128055,-0.06920138001441956,1.1267187595367432,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,,
6400,0.00047313399466776605,-0.008495554327964783,1.0058460235595703,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
6500,0.0004719252699294696,-0.03265830874443054,1.063351035118103,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,0.08020197177960632,,
6600,0.00047069175496003147,0.021570781245827675,1.4622533321380615,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-3.373675667878129,,
6700,0.00046943360504232234,-0.038097724318504333,1.7679829597473145,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,-6.827553307535864,,
6800,0.0004681509785604199,0.24635198712348938,1.3303416967391968,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
6900,0.00046684403697967074,0.21546638011932373,1.3133432865142822,0.48121182567763754,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
7000,0.0004655129448263639,0.5248514413833618,1.053741693496704,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-3.373675667878129,tensor(0.0332),1.033733447189862
7100,0.0004641578696670193,-0.06816016882658005,2.014336109161377,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
7200,0.0004627789820872931,0.009124577976763248,0.9846198558807373,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
7300,0.0004613764556705037,0.21955350041389465,1.1487758159637451,-20.72326583694641,9.999998601957662e-10,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
7400,0.00045995046697577975,-0.0526236891746521,1.866557002067566,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,0.48121182567763754,-6.827553307535864,,
7500,0.00045850119551583355,0.029918286949396133,1.3169569969177246,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
7600,0.00045702882373436317,-0.019616752862930298,1.115880012512207,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
7700,0.00045553353698308505,-0.10930781066417694,1.3138158321380615,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
7800,0.00045401552349840077,-0.0407281294465065,1.256412386894226,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
7900,0.00045247497437770056,-0.26862457394599915,1.1775639057159424,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,1.0000000082255027e-09,,
8000,0.00045091208355530675,-0.07715322822332382,1.1697372198104858,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,tensor(0.0322),1.0327469679188135
8100,0.0004493270477780602,0.03355000168085098,1.1772027015686035,-20.72326583694641,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
